id,hotel_id,v2_common_hotel_id,name,description,room_category_id,thumbnail,max_adults,max_children,created_at,updated_at,size_sqft
827,,606,Executive Suite Sea View,,,,,,2026-08-12 09:41:25,2026-08-12 09:41:25,
828,,603,Twin/Double Room De Luxe Pool View,,,,,,2026-08-12 09:41:28,2026-08-12 09:41:28,
829,,603,Room Deluxe With Views,,,,,,2026-08-12 09:41:28,2026-08-12 09:41:28,
830,,603,Luxury City View With Balcony,,,,,,2026-08-12 09:41:28,2026-08-12 09:41:28,
831,,603,Suite Royal Pool,,,,,,2026-08-12 09:41:28,2026-08-12 09:41:28,
832,,612,Deluxe Sea View,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
833,,612,Deluxe Room Burj View,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
834,,612,Double Deluxe Sea View,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
835,,612,Twin Deluxe Seaview 2 Twins,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
836,,612,"Deluxe Room, 1 King Bed, Sea View",,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
837,,612,Double Deluxe Burj Khalifa View 1 King,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
838,,612,Twin Deluxe Burj Khalifa View 2 Twins,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
839,,612,"Deluxe Room, 1 King Bed (Burj Khalifa View)",,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
840,,612,Double Deluxe,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
841,,612,Horizon Deluxe,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
842,,612,Double Horizon Executive Room (Includes Club Access And,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
843,,612,Horizon Executive Room,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
844,,612,Horizon Premier,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
845,,612,Room Picture Perfect Room,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
846,,612,Double Horizon Premier Room (Includes Club Access),,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
847,,612,Double One Bedroom Suite,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
848,,612,1 Bedroom Suite,,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
849,,612,"Suite, 1 Bedroom",,,,,,2026-08-12 09:41:31,2026-08-12 09:41:31,
850,,606,Accessible Deluxe King Room With Balcony,,,,,,2026-08-12 09:44:01,2026-08-12 09:44:01,
851,,606,"Room, 1 King Bed, Sea View, Corner (Alcove)",,,,,,2026-08-12 09:44:01,2026-08-12 09:44:01,
852,,604,"Standard Room Residence Comfortable Room, Resort Or Sea View, Private Balcony",,,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0cd4cf084a66a642f8ceded545ebac66.jpg,,,2026-08-12 09:44:01,2026-08-12 11:26:58,409
853,,604,Double Standard,,,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0cd4cf084a66a642f8ceded545ebac66.jpg,,,2026-08-12 09:44:01,2026-08-12 11:27:29,409
854,,604,Room Premier With Views,,,,,,2026-08-12 09:44:01,2026-08-12 09:44:01,
855,,604,Room Lagoon View,,,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-12 09:44:02,2026-08-12 11:27:30,560
856,,604,Room Premier,,,,,,2026-08-12 09:44:02,2026-08-12 09:44:02,
857,,604,Room Deluxe,,,,,,2026-08-12 09:44:02,2026-08-12 09:44:02,
858,,605,2 Bedroom Family Suite With Balcony (1 King Bed And 2 Twin Beds) Package Rate,,,,,,2026-08-12 09:44:02,2026-08-12 09:44:02,
859,,613,"Superior King Room, Free Beach Club Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
860,,613,"Superior Twin Room, Free Beach Club Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
861,,613,Double Room King Bed Superior,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
862,,613,Twin Room Superior,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
863,,613,Superior Room,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
864,,613,*Superior Lakes View Room,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
865,,613,"Superior Twin Room, Lake View, Free Beach Club Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
866,,613,"Superior King Room, Lake View, Free Beach Club Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
867,,613,Double Room King Bed Superior Lake View,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
868,,613,Twin Room Superior Lake View,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
869,,613,Superior Lakes View Room,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
870,,613,"Junior Suite, Lake View, Free Beach Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
871,,613,Junior Suite Lake View,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
872,,613,Superior,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
873,,613,"Premium One Bedroom Suite, Free Beach Access In Palm Jumeirah",,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
874,,613,Suite 1 Bedroom Premium,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
875,,613,Junior Suite,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
876,,613,Premium Suite,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
877,,613,Suite Premium,,,,,,2026-08-12 09:44:03,2026-08-12 09:44:03,
878,,616,Superior Room,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
879,,616,Twin Superior Twin/Double,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
880,,616,Double Superior ( Double),,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
881,,616,One Bedroom Executive Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
882,,616,Apartment Apartment Executive King Bed,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
883,,616,2 Bedroom Deluxe Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
884,,616,Apartment Deluxe Two Double Beds,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
885,,616,3 Bedroom Deluxe,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
886,,621,Studio Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
887,,621,One Bed Room Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
888,,621,Two Bedroom Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
889,,621,Three Bedroom Apartment,,,,,,2026-08-12 09:44:05,2026-08-12 09:44:05,
890,,626,1 Bedroom Standard,,,,,,2026-08-12 09:44:06,2026-08-12 09:44:06,
891,,626,1 Bedroom Deluxe,,,,,,2026-08-12 09:44:06,2026-08-12 09:44:06,
892,,626,2 Bedroom Standard,,,,,,2026-08-12 09:44:06,2026-08-12 09:44:06,
893,,626,2 Bedroom Deluxe,,,,,,2026-08-12 09:44:06,2026-08-12 09:44:06,
894,,626,Three Bedroom Apartment,,,,,,2026-08-12 09:44:06,2026-08-12 09:44:06,
895,,625,Deluxe One Bedroom Apartment,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
896,,625,1 Bedroom Deluxe Apartment,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
897,,625,1 Bedroom Executive Apartment,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
898,,625,Executive One Bedroom,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
899,,625,Executive Two Bedroom,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
900,,625,2 Bedroom Executive Apartment,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
901,,627,Deluxe Room,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
902,,627,Sea View Room,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
903,,627,Sea View Twin,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
904,,627,Twin/Double Room Sea View,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
905,,627,*Sea View Room,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
906,,627,Sea View,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
907,,627,Deluxe Corner Suite,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
908,,627,Family Room,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
909,,627,Deluxe Twin,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
910,,627,Deluxe Coner Suite,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
911,,627,Suite Corner,,,,,,2026-08-12 09:44:07,2026-08-12 09:44:07,
912,,634,Superior Double Or Twin Room,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
913,,634,Double/ Twin Bed,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
914,,634,Comfort Triple Room,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
915,,634,Triple Bed,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
916,,635,1 Bedroom Apartment,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
917,,635,One Bedroom Apartment King,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
918,,635,2 Bedroom Apartment,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
919,,635,One Bedroom Apartment Burj Khalifa Skyline View King,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
920,,635,Two Bedroom Apartment King And Twin,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
921,,635,Two Bedroom Apartment Burj Khalifa Skyline View King And Twin,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
922,,635,Three Bedroom Apartment King Double And Twin,,,,,,2026-08-12 09:44:09,2026-08-12 09:44:09,
923,,639,Standard Room,,,,,,2026-08-12 09:44:10,2026-08-12 09:44:10,
924,,639,Royal Executive Suite,,,,,,2026-08-12 09:44:10,2026-08-12 09:44:10,
925,,647,One Bedroom Suite With City View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
926,,647,One Bedroom Suite City View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
927,,647,"Family Suite, 1 Bedroom, Balcony , 1 King Bed",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
928,,647,Two Bedroom Suite With City View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
929,,647,Two Bedroom Suite City View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
930,,647,Two Bedroom Suite With Kitchen City View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
931,,647,"2 Bedroom Suite City View , 1 King Bed And 1 Queen Bed",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
932,,647,Two Bedroom Suite Dubai Eye View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
933,,647,Two Bedroom Suite With Kitchen Dubai Eye View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
934,,647,"2 Bedroom Suite With Kitchen City View , 1 King Bed And 1 Queen Bed",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
935,,647,"Suite, 2 Bedrooms ( Dubai Eye View) , 1 King Bed And 2 Twin Beds",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
936,,647,"Suite, 2 Bedrooms With Kitchen ( Dubai Eye) , 1 King Bed And 2 Twin Beds",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
937,,647,Two Bedroom Suite With Kitchen Sea View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
938,,647,Three Bedroom Suite With Kitchen Panoramic Sea View,,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
939,,647,"2 Bedroom Suite With Kitchen Sea View , 1 King Bed And 2 Twin Beds",,,,,,2026-08-12 09:44:12,2026-08-12 09:44:12,
940,,647,Three Bedroom Suite Kitchen Panorama Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
941,,647,"3 Bedroom Suite With Kitchen Panoramic Sea View , 1 King Bed, 1 Queen Bed And 2 Twin Beds",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
942,,652,"Deluxe Room, 1 King Bed",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
943,,652,"Deluxe Room, 1 Twin Bed",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
944,,652,Twin Room De Luxe,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
945,,652,Double Room King Bed De Luxe,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
946,,652,Deluxe,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
947,,652,Deluxe Twin Bed,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
948,,652,Deluxe Room 1 Twin Bed,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
949,,652,Double Or Twin Deluxe Room Twin,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
950,,652,Double Deluxe Room King,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
951,,652,Deluxe Room,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
952,,652,Deluxe Twin Room,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
953,,652,Double Deluxe,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
954,,652,"Deluxe Room, 1 King Bed (Burj View)",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
955,,652,Double Room King Bed De Luxe Burj Khalifa View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
956,,652,Deluxe Room Burj Khalifa View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
957,,652,Double Deluxe Room King Burj Khalifa View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
958,,652,Deluxe Double Room Burj Khalifa View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
959,,652,"Apartment, 1 King Bed",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
960,,652,Apartment,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
961,,649,Deluxe Skyline King Room With Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
962,,652,1 Bed Apartment King,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
963,,649,"Deluxe Room, 1 King Bed, Balcony, Sea View",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
964,,652,1 Bedroom Apartment,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
965,,649,Deluxe King Room With Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
966,,649,Skyline Iconic Deluxe Room With Balcony And Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
967,,649,Deluxe Queen Room With Two Queen Beds And Skyline Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
968,,652,"Premium Apartment, 1 Bedroom (Burj View)",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
969,,649,"Deluxe Room, 2 Queen Beds, Balcony, Sea View",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
970,,652,Apartment Premium Burj Khalifa View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
971,,649,Deluxe Suite,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
972,,652,Apartment 1 King Bed,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
973,,652,1 Bedroom City View Apartment,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
974,,652,One Bedroom Apartment Suite,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
975,,652,Apartment 1 Br Apartment King,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
976,,652,Executive Suite,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
977,,649,Club King Room With Sea View,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
978,,649,"Club Room, 1 King Bed, Balcony, Sea View",,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
979,,649,Pearl Club Suite,,,,,,2026-08-12 09:44:13,2026-08-12 09:44:13,
980,,649,Club Room Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
981,,649,Club Queen Room With Two Queen Beds And Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
982,,652,One Bedroom Apartment Suite With Burj Khalifa View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
983,,652,Apartment 1 Br Apartment Burj Khalifa View King And Twin,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
984,,649,"Deluxe Suite, 1 King Bed, Balcony, Sea View",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
985,,649,Club Room 2 Queen Beds Balcony Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
986,,657,Double Room Queen Bed,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
987,,652,Executive Suite (Burj View),,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
988,,657,Standard Queen Room,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
989,,656,One Bedroom Apartment With Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
990,,657,Studio,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
991,,652,Apartment Premium With Views,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
992,,656,One Bedroom Apartment With Sea View Inclusive Of Two Beach Access,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
993,,657,1 Bedroom,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
994,,656,"1Bedroom Deluxe, Garden View (Including 2Xbeach Access)",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
995,,656,"1Bedroom Deluxe, Sea View (Including 2Xbeach Access)",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
996,,657,Deluxe,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
997,,656,"2Bedroom Deluxe, Partial Sea View",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
998,,649,Deluxe Suite 1 King Bed Balcony Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
999,,656,"1Bedroom Premium, Sea View (Including 2Xbeach Access)",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1000,,649,One Bedroom Club Suite With Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1001,,656,"2Bedroom Premium, Partial Sea View (Including 4Xbeach Access)",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1002,,649,Club Suite 1 Double Bed Balcony Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1003,,649,Waldorf Astoria Suite,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1004,,657,Apartment 1 Bedroom,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1005,,652,Executive Suite With Burj Khalifa View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1006,,649,Suite Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1007,,657,Deluxe Twin Room,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1008,,657,One Bedroom Apartment,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1009,,649,Club Suite With Sea View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1010,,649,Family Connecting Room With One King Bed And Two Queen Beds,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1011,,657,Suite 2 Bedrooms,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1012,,649,Two Bedroom Deluxe Suite With One King Bed And Two Queen Beds,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1013,,649,"Family Room, Multiple Beds",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1014,,652,Deluxe King,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1015,,652,Deluxe Twin,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1016,,657,2 Bedroom,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1017,,657,Two Bedroom Apartment,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1018,,649,Connecting Family Room,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1019,,649,"Deluxe Suite, Multiple Beds",,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1020,,652,Deluxe King Burj View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1021,,649,Deluxe Suite With 2 Bedrooms,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1022,,652,Apartment 2 Bedrooms King Bed,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1023,,652,2 Bed Apartment 2 King Burj View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1024,,652,Apartment 2 Bedrooms (Burj View),,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1025,,652,1 Bed Apartment Premium Burj View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1026,,652,Apartment 2 Br Apartment King Burj Khalifa View 2 Kings,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1027,,652,Two Bedroom Apartment King With Burj Khalifa View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1028,,652,Apartment Two Bedrooms,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1029,,652,Executive Suite Burj View,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1030,,659,Standard Twin Room,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1031,,659,Standard Twin,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1032,,659,Standard Double Room,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1033,,659,Standard Double,,,,,,2026-08-12 09:44:14,2026-08-12 09:44:14,
1034,,661,Standard Triple Family Room,,,,,,2026-08-12 09:44:16,2026-08-12 09:44:16,
1035,,669,Twin/Double Room Avenue,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1036,,669,Twin/Double Room,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1037,,669,Signature,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1038,,669,Twin/Double Room Grand Room,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1039,,669,Suite Grand,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1040,,664,"1 Bedroom King Suite, Balcony, City View",,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1041,,664,Room Assigned On Arrival,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1042,,664,"1 Bedroom King Suite, Balcony, Partial Sea View",,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1043,,664,"2 Bedroom Suite, Balcony, City View",,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1044,,664,2 Bedroom Penthouse Suite,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1045,,666,Club,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1046,,666,Suite Club,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1047,,666,Club One Bedroom Apartment,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1048,,666,Suite Ambassador,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1049,,666,Two Bedroom Apartment,,,,,,2026-08-12 09:44:17,2026-08-12 09:44:17,
1050,,672,De Luxe,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1051,,672,Twin Room De Luxe,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1052,,672,King Bed De Luxe,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1053,,672,Premium,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1054,,672,Double Room King Bed Premium,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1055,,672,Twin Room Premium,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1056,,672,Suite King Premium,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1057,,672,Suite Premium,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1058,,672,Suite King Bed Executive,,,,,,2026-08-12 09:44:19,2026-08-12 09:44:19,
1059,,679,Double Room,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1060,,679,Twin Room,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1061,,679,Standard Room With Two Single Size Beds,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1062,,679,Standard Room With One Double Size Bed,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1063,,679,Standard Room With One Double Size Bed Non Refundable,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1064,,679,Standard Room With Two Single Size Beds Non Refundable,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1065,,679,Standard Double Bed,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1066,,679,Standard Twin Room,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1067,,679,Standard Room 1 Double Bed Non Smoking,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1068,,679,Standard Room 2 Single Bed Non Smoking,,,,,,2026-08-12 09:44:20,2026-08-12 09:44:20,
1069,,689,Standard,,,,,,2026-08-12 09:44:21,2026-08-12 09:44:21,
1070,,689,Standard Double Or Twin Room,,,,,,2026-08-12 09:44:21,2026-08-12 09:44:21,
1071,,689,Junior Suite,,,,,,2026-08-12 09:44:21,2026-08-12 09:44:21,
1072,,689,Standard Twin Or King,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1073,,689,Twin/King Room,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1074,,689,S T A N D A R D,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1075,,688,Apartment 1 Bedroom De Luxe Balcony,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1076,,688,Deluxe One Bedroom Apartment,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1077,,688,Apartment 2 Bedrooms De Luxe Balcony,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1078,,688,Two Bedroom Apartment,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1079,,688,Presidential Suite,,,,,,2026-08-12 09:44:22,2026-08-12 09:44:22,
1080,,686,Twin Room Classic,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1081,,686,Double Room King Bed Classic,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1082,,686,Classic Room Twin,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1083,,686,Classic Room King,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1084,,686,Classic Twin,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1085,,686,Classic Double,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1086,,686,"Classic Room, 1 King Bed",,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1087,,686,"Classic Twin Room, 2 Twin Beds",,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
1088,,686,One Bedroom Apartment,,,,,,2026-08-12 09:44:23,2026-08-12 09:44:23,
